,0,1,2,3,4,5,6,7,8,9,10,11
0,0.057275427049307756,-3.493436638695987,0.6611342664357868,2.7256638211953463,0.3348776108993671,-0.2769137677882778,-0.22042752030942342,0.39671955068653164,0.39981590190136285,0.20524730469546432,0.24377355428765402,0.10464569762376763
1,0.02019016574863962,-3.6657182983364174,1.8885929139345863,2.6689120758899434,-0.3507053465778258,-0.22628551640408018,-0.36150855476497645,0.5591352468200617,0.4578428227098286,0.5275487678667964,0.23010920491344097,0.6677826013208483
2,0.1866645776341119,-3.623808984952154,1.5881902446337721,2.311407896210594,-0.11371523891361146,-0.19395298491803095,-0.6599926143145446,0.9425412657761745,0.3775527565336207,0.6115608169536447,0.1793449895823676,-0.1430071941134636
3,0.2675573439254485,-3.346927840706478,0.8632025792326586,2.7699082844500973,-0.030625907237155085,-0.08918607563133331,-0.1294978949878019,0.568144346775317,0.4786370504486421,0.07810283045249321,0.6098381544249428,-0.18941778474518306
4,0.3116006562478153,-3.4340449875587287,2.5826025650695494,1.9786683527195723,-0.10217677619925736,0.3302982941892953,0.3596591043040363,-0.47273134856929727,0.2857165220622739,2.185424101900855,1.0796931884371985,-0.42193446760654685
5,1.0368749102653907,-2.434378926070335,2.8461389560166936,0.7283327231320621,-0.06408278791132443,0.010525864082735932,0.6164700630508768,-1.6917363204495242,1.178067430861872,3.483967399490742,1.9451932442503808,-0.3333073478931398
6,0.4492635355720565,-3.3520091232608835,1.8351644586092113,2.8964651008122866,-0.01976042476151716,-0.1433061451174522,-0.2010737890851042,1.0989016282497643,0.45796826786766,0.7516807898477162,0.19237609586050827,-0.2871231934637434
7,0.2730470549636936,-3.4300834500671127,1.9022069723902013,3.1294516931566947,-0.34045479054149685,-0.05146378316901992,-0.14457227925517857,0.8928516965722688,0.5696446999898518,0.8978997470116851,0.4816457237226271,-0.3252844359165086
8,-0.28557435548643584,-3.7371126983617464,2.256761800801591,3.032733323486547,-0.21167457297377176,-0.2325968071063888,-0.7807440137347165,0.7094695464421897,0.6476108401957439,0.8657203997225172,0.0987309398525001,-0.3441562422987916
9,-0.3100694274172524,-3.7805529746496416,2.0295538695077124,3.2861266379883785,-0.2836070377496279,-0.1071837145260828,-0.6127685856927814,0.8853773385378951,0.6492234431110119,0.8494599355704834,0.1615251712887592,-0.2921170607198175
10,-0.13809003900790842,-3.71781997091864,2.187699471139732,3.0013848816422497,-0.18988690772250513,-0.19180333177318715,-0.2652071923142773,0.6925438488199094,0.5938948842848109,1.1051040603174112,0.5502846463685016,0.4060341962120082
11,-0.6042369039661664,-4.061654772822453,1.9667200855439202,3.3018655108756985,-0.14561812401152907,-0.10028379922756467,-0.2978595514388367,0.9456479312185309,0.6091317336601904,1.131839805446286,0.43537147650369307,0.3274199775646144
12,-0.4709587012201911,-3.7471674933863177,2.1292069762829446,3.154331186944662,0.19837440707134338,0.5895432687429125,-0.6689948821487809,0.9264397019423438,0.6017019839205817,0.9915561290375962,0.14348628635910604,-0.48135488967376755
13,-0.44953375395971984,-4.18044527910017,1.4548676087460837,3.3886531757926455,-0.34179565107142806,0.09127697044025089,0.05771818243277027,1.1248086189367144,0.5111017937693738,0.8186008197571788,0.3113844304891374,-0.038484460069266216
14,0.6347576540642053,-2.5294045697010588,2.755542415902548,2.962345472063365,0.7040564517563657,1.1692625867208875,-0.889585582652105,1.1616250747166188,0.5594897655417451,0.058992368076146835,0.17391385226010492,-0.8285860603248303
15,0.33149566650982704,-3.1467241570636917,1.9680346825573587,2.344042346033193,-0.035436027519328187,1.384842714600842,-0.3717389842408583,0.5667185106307174,0.12221202482050024,0.8629966997233925,0.3190863756289301,-0.2602770132798053
16,1.204396042600371,-3.151529112386135,1.2681130373832357,5.8075413269912355,0.8850074070008291,-0.4588512908062921,0.8433886252946867,-0.3552565941305913,1.4074074065348072,1.3626477179577425,-1.7191273259114215,0.5997144560777765
17,0.6549432823746663,-3.299897025525045,0.4946089038440694,2.6936793775291887,1.6314584394755505,5.655803188126506,-0.08101749575038614,-0.5960255305734232,0.45015333996353907,0.6992085793161705,-0.09949033593702358,0.5374731469400452
18,0.5072784412799686,-3.6665405065430243,0.4630800555150544,3.221951705089459,0.22351094661744686,0.6968300301307221,0.6057822060113386,0.3182920185210623,0.31769135676682636,0.2704668010537933,0.26004423985822317,0.09667337216339345
19,0.7153678528674483,-3.3486654714596917,0.5623611501461506,2.814277808938898,0.33704217019746135,0.5644197773203418,0.19900540537058894,0.2181726945432129,0.3190370971158238,0.05033887449302583,0.5063829731824063,0.21133717162997706
20,0.7767876532063662,-3.5505393293719227,-0.17608342458137677,3.020377228190366,-0.2812511868173068,0.08600596824596274,0.5996580081451983,0.2649415270077321,0.23512076990260183,-0.07569162059675331,0.5531434193348163,0.13840611572234454
21,0.11492227044011934,-3.6547054235215306,2.003056338726347,2.5736745191936388,-0.39830062767102553,-0.19399301985667675,-0.5256991070881627,0.23736621621441886,0.37263281274753474,0.7230352924897652,0.6303156698903212,-0.27574336646101544
22,0.05320266100553809,-3.926541010251009,0.27550848506305137,3.4565792053728015,-0.11283310262620946,0.014390279656876165,0.3005598925463054,0.40801223841924544,0.36575128741023244,0.20211109096701171,0.03704601795442582,0.1931863194573754
23,0.2266727458384526,-3.6158568323038627,1.3423727626292705,2.8520175291195886,-0.21611726344088736,0.6206005517840837,-0.33889035718497695,0.5662776791579033,0.26581589718490617,0.3153953688446023,-0.19594886650495122,0.6180947943696189
24,0.1219851843826533,-3.845827193242582,0.39338837624891493,3.1715010420620544,-0.023148374917033226,-0.04972599175886288,0.21407377418603468,0.25405816265297765,0.36829175377486084,0.13263415231396664,0.3950442252454168,0.009729196468300253
25,0.1422899427465376,-3.3315783476636907,2.0004783797150583,2.6901091118834923,0.154774023246298,1.3569754403208,-0.9729030655608139,0.3385623442180173,0.4227060340056484,0.4062524129586615,-0.2643133886310632,-0.10770513896916267
26,-0.1396392950000295,-4.01192083373155,1.1546530694658548,3.166508147747389,-0.7733868382031298,0.08915695415990509,-0.060543547691447576,0.5436321806594585,0.340625813625605,0.42014710277550343,-0.0013653112463127292,0.06702085232179325
27,-0.34101794779365713,-3.9761991834368837,1.271507109888342,3.1999700407705474,-0.6336454920560632,0.023890963642753574,-0.3059684868159146,0.5309216339644598,0.35051088660791113,0.627136848516028,-0.06621661317145078,-0.14211268618773137
28,-0.21210432828226214,-3.8793533798206856,1.0769771982984389,3.193332446305405,-0.7768874667464816,0.07836545522088016,-0.25750821232013565,0.5804868720271484,0.31755515161877085,0.36904854361171263,-0.15252013147931962,0.12755853538925765
29,0.07201377210199802,-3.65801081513212,1.097165933744355,1.963561186488159,-0.6261829645656216,-0.008172754827605258,-0.6160240829268337,0.5428162954180252,0.01524165353285937,-0.03894797457085875,0.6379466884722181,-0.48875579219359405
30,0.055916974369961604,-3.7053247201771926,0.4235848216339999,3.0562430477441125,0.10068223752425332,0.6202277528406644,-0.08375122529104989,-0.08290972829048489,0.275619257042318,0.20069411594421374,-0.3410344324820802,0.19467443091972458
31,0.14617142603968528,-3.987399938779733,0.9619922488597944,2.701638119214786,-0.4134858614353125,0.765482999788999,0.11602077720536812,0.2141721641120107,0.11335450341456385,0.5473962037975489,-0.2951749999594863,0.2777791815981607
32,-0.22576509629873034,-4.078628081458501,1.1704366588704092,3.004959828746505,-0.6574348846899642,0.7956722577817684,-0.19467693695418356,0.12535780505181118,0.2728426592484878,0.4196847841673141,-0.17665452050303018,0.26507828424005403
33,-0.3301123637250478,-4.396802955898187,0.9389486919682447,3.07599096723264,-0.9123552971099245,0.11072910012703523,0.1862136872426029,0.24282283048292455,0.2568394048088756,0.6399436218567399,-0.04155980658871094,0.18042471740679286
34,-0.5554019899161927,-4.270497334517226,1.6954896616738149,3.1464919737919828,-0.7926788750119067,1.111212392529736,-0.028745970862481013,-0.5014307213722626,0.44299268861475355,1.1592759902319218,0.5632416647977672,-0.05732061357513579
35,-0.2185285552126324,-4.0091617348088695,1.3521744867206047,3.0308574194150917,-0.6679100180154041,-0.029102977096071788,-0.11987830104527473,0.2783949375486799,0.26923714020132294,0.49439646394148623,-0.03604045236656971,0.24324588956534526
36,-0.024942805645803076,-2.737665843656452,1.5231034327355772,1.894722004506522,-0.7986268655937516,-0.21560555963997172,-0.6723090513130998,0.14079980241014453,1.6335217226304086,0.4011291067695289,0.21041431701140584,0.6734257324926048
37,0.4819029830450409,-2.536835954508548,2.8080591765428653,2.057850685423168,-0.031901917541107064,-0.5943339414105913,-1.7456395704577639,0.7527792231454427,0.2673432308812307,-0.020100994321047908,0.48832931591155965,1.500267236121905
38,0.23250869651006179,-3.1067723472880715,1.0998960320854982,2.785462472830522,0.5539131139422199,0.2604925779529094,-1.004588992795836,0.07337368369427828,0.4211478304463759,-0.08179649352034268,-0.011468939046248431,0.024127348347184864
39,0.5672844498905654,-3.1643302390719694,1.647247722565294,2.7167029837505376,-0.25966831118165323,-0.216804409353007,-0.45558268738062657,0.5062010963318615,0.21514949682060117,0.23024519507156566,-0.11728425183209007,0.0396453245939561
40,1.0695897389200544,-2.6382671285334327,1.967112240867335,2.3286571758313808,0.17934474438671316,0.3668942814183511,-0.9517165895962,0.6884987057077137,0.2572426401730013,0.15218954118808403,0.3422981720072364,0.10920809012637442
41,0.859344324461721,-2.734673586139786,2.230688141271911,2.2003984091924846,0.4512655406510397,1.5400159341018163,-1.4033251963804394,0.3275220455622993,0.34104575732539516,0.13095222414574675,0.13109909018505012,0.29261447534988066
42,0.8248740379195277,-2.4819309979617663,1.4901346217700528,2.8193721098752262,0.7796647511268318,0.14106635512564808,-1.1305208592936087,0.28809884492237914,0.41132546082569676,-0.6562249357110833,0.21357818946777607,0.9175266487855921
43,0.5058322409492879,-3.4111794528561705,1.8547537784721024,2.337647977947047,-0.0594572435785099,1.1560484258840336,-0.4294305983389503,0.08380201239501686,0.2457521474087526,0.4646843560415705,0.39830357864737237,-0.3118456178162483
44,0.8192015580047023,-2.6733776257903896,1.0190959225972354,2.9449379358876,0.3418366243056394,-0.33291788844571496,-0.37971972134336895,0.24205046654216625,0.29098921229319596,-0.4449566236815348,0.4299037784995389,0.24734113191256513
45,0.6318671666068281,-2.8960802263574723,0.621246797987891,2.9456462128285117,0.1440425866282682,-0.2526724476949017,-0.44877116142906726,0.1676007742837359,0.2434055386013427,-0.48840528971024155,0.1452122464817663,0.02139197589194177
46,0.946724291373683,-3.599323129976342,-0.6099129026316176,3.032607703072586,-0.5396241540270347,0.19761618235714848,1.1064678463630648,-0.0748727754847822,0.04391832958750874,0.0014624738521812407,0.6552246084970057,0.13069615296135673
47,1.1444464812348216,-1.9691875443051028,1.7562921576422885,3.8110994894404064,-0.0984408427292327,-0.42224924096007904,-0.8620217886178401,-0.5965190913449244,0.9284172304692501,-0.4904378207506508,0.607128658895265,-0.08815035098271069
48,0.9251969645995693,-2.575119597306639,1.9356523055686696,1.988505863930953,0.05923944320838774,0.2839057534115649,-1.288065882166258,0.2834949319392777,0.15912457386547238,-0.04684461784011494,-0.12097966307547589,-0.2746012884942026
49,1.2742275368877536,-1.3662526872516851,2.655397764887691,1.7777516926413646,0.7692095975804586,-0.9076416879526619,-1.9989570987771275,0.48460088439318916,0.162284244931692,-0.7359767196118732,0.1602434914021513,0.45907620086275724
50,1.1113300515572722,-2.1759740038896482,0.21964022877211636,2.7563227905327228,0.5240793676345012,-0.33247536382514,-1.1013027628098668,0.7485321414760678,0.07274657354145997,-1.0595758410732616,-0.587189878269397,-0.44124655790896966
51,0.9434689321785531,-2.202783697214892,0.5253014275784008,2.690103359543368,0.6417417641542772,-0.4367707318095879,-1.2904836565820057,0.5893030978728078,0.08132232728921807,-1.028744491263821,-0.7112927110403543,-0.934329924724107
52,1.6411486439118133,-2.0971420126711258,1.803989327946901,1.6115094578833573,0.4581313266250529,1.1010126354797871,-0.6893121533445983,0.10916908904749875,-0.09102949166334948,-0.016194123959510177,-0.026495144636978142,-0.2390261371172512
53,1.3765240304279864,-2.0973847155956946,2.030963655347828,1.7400607145132347,-0.11613086111680443,-0.5292822963846199,-1.1155705199519848,-0.09765988086705552,0.029457255653526606,0.33705659282324857,0.15837928198029722,-0.8671044152134743
54,1.3475888474423086,-1.8757960868133712,2.9125118760760973,1.4225809624061763,0.557191327952227,0.6622775143289722,-1.7336370607110503,-0.35651974716777796,0.1859112981698657,0.2194257843742733,0.0529816523178623,-0.1699450966273022
55,1.104775397504231,-2.3450040671550982,1.469729824669138,2.3128795087453495,0.02059917640750723,-0.5147616400913649,-0.8563095223918766,-0.21851105522246375,0.12678921836500803,0.22048354782496118,-0.21320997651336604,-0.4480937845798927
56,0.9494323120409593,-2.6303252965446084,0.5942153387114378,2.3017289221499166,0.1310744434865592,0.35147112809877207,-0.31415302419958774,-0.5810777531859308,0.09603717072078793,-0.23962795608264947,0.08630462768847157,-0.01961188424516097
