,0,1,2,3,4,5,6,7,8,9
0,-0.16758746168853492,-0.07542458577086197,0.12203582702081556,0.37297668152708285,0.37861520345847854,0.5246302330373097,-0.015074633777525565,-0.32121248768424937,0.015850880830556826,0.12495082857671272
1,0.24330445363120612,0.09536720600177719,0.0918766370473168,0.3187292723113484,-0.741888298647239,1.6109948336877917,-0.08600829271780266,-0.10021681406441199,-0.04407965705010917,0.03755374895875047
2,-0.8170867837362507,-3.886728834891503,-0.7294307466163548,3.275497300700859,-0.39392594710974,-0.9315098015655509,-0.023624169897478786,-0.5734190597546938,0.28820063814612795,-0.6848084363748417
3,-0.6382908214833583,-3.8038242875414765,-0.572271366171581,3.6101476978971774,-1.3281469298153645,-0.4624113756479886,0.07099826012587152,-1.1813171863471366,0.41508008486054765,-0.9235832502179937
4,-0.4651436366095474,-3.4486675624404626,-0.4729863044261174,3.4408352008669345,-0.7760340294366852,-1.185493066771425,-0.5399515230272603,-0.8716824830027073,0.47556897753737093,-1.0058735161131345
5,-0.2903816140382327,-3.618837601444382,-0.648226181880831,3.213903081144959,-0.7295182536278682,-1.089260540123639,-0.11881585422125432,-0.6536673897117371,0.48845548340944867,-0.6537201485472524
6,-0.7621691434839408,-3.92580939910792,-0.37932233276235966,2.8395457089817553,-0.1399737543601167,-0.8185365014760353,-0.33473967181953124,-0.6530025254853092,0.5024197195562724,-0.5493360892415293
7,-0.06588383435611878,-0.02582425890466652,-0.024879056038964356,-0.08630794162625958,0.20089416798305693,-0.4362374596402397,0.02328998103441882,0.027137472738210686,0.011936225499532183,-0.010169090367683374
8,0.026164587258428476,0.010255642861372672,0.009880272437087993,0.03427565641626681,-0.07978152818933466,0.1732439101291788,-0.009249199700947848,-0.010777162264050401,-0.004740258618422426,0.0040384724852408444
9,-1.1373504218770267,-3.4126754491983786,-1.2457179464119148,3.16939448285626,0.2489837583333413,-0.7279517184253704,-0.6462602675389417,-0.7017833538536318,0.42817875459514076,-0.44226815350185467
10,-0.7674188351694343,-4.057336325354338,-0.17902792962900374,3.0132739054474253,-0.3294584170916547,-0.8882200042805287,-0.28394220391983055,-0.5292690600103487,0.37277710738966563,-0.8124569309985462
11,-0.7404110317922624,-4.031747765173405,-0.46476320421055306,2.902114899293214,-0.5133565354468049,-0.9722535966897229,-0.13680943696907494,-0.8559970581855766,0.6243945046925569,-0.6349417591494114
12,-0.8540044279065064,-4.280140177018247,-0.39533178143736974,2.8750367365825316,-0.5815549155548296,-0.2751420418501547,0.01577179344505722,-0.7603845879438003,0.590950216292567,-0.5763780476040312
13,-0.9059609417033332,-4.245378044918253,0.5021397393171679,2.5145390826087626,0.11476004577009957,-0.786023665647941,-0.8537247895872772,-0.9614006170730669,1.0605036116217281,-0.2829136212898264
14,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229584,0.011936225499534846,-0.010169090367671055
15,0.026164587258428476,0.010255642861372675,0.009880272437087998,0.03427565641626686,-0.07978152818933498,0.17324391012917695,-0.009249199700941634,-0.010777162264022816,-0.004740258618375961,0.004038472485158288
16,-0.44899486697887603,-4.9428267309050735,0.601936714648217,1.2543538965350596,-0.3046390097744549,-0.8005276047080094,0.1134304410636492,-1.0238609888236068,-0.17544947179340897,-0.3631382770204755
17,-0.9595540903135588,-4.233471105936324,-0.1338972903034601,2.7765386225148476,-0.30771474200001003,-0.8510486878868307,-0.3026225627087652,-0.7258327252038435,0.6689424384553758,-0.864230256117906
18,-0.8550849979468919,-4.133835202693086,-0.17000732346657577,2.909072730467042,-0.19678572350442133,-0.8069409755900955,-0.39051908525791684,-0.5642076743625335,0.6084977133733015,-0.937680763882939
19,-0.6586490641400212,-4.097958685229971,0.296959456444405,2.983354592804966,0.044968934137041235,-0.7115412130763294,-0.6150733411007971,-0.20025211373717985,0.42441304993372014,-1.1264001437069855
20,-0.6595588004463446,-4.0047671603290755,0.40991702933069046,2.851235867654249,0.1998439494634367,-0.669941857959128,-0.8561848021213622,-0.2744705012256559,0.3919277266691297,-1.1860963599467604
21,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229595,0.011936225499534847,-0.010169090367671076
22,0.024984479289010847,0.009793080018217918,0.009434640020728666,0.03272971285161834,-0.07618312182815053,0.16543004641418463,-0.008832030717154755,-0.010291077199891124,-0.004526457539940932,0.003856324243455416
23,-0.475955128159998,-3.639143379301615,0.07591211890758164,3.4995497911166327,-0.17496563608512097,-0.912696708273027,-0.8127627831036138,-0.5923177910354733,0.2335240122673103,-1.6002724894412954
24,-0.38932285521281584,-3.9117281273723687,0.04726598246855479,3.0888901930863892,-0.5330725191948925,-0.12751554005104854,-0.5146161436767848,-0.6766312277224752,0.47514235055633397,-1.3235905958275853
25,-0.3208557419145923,-4.096477437236516,0.28813300499864547,2.9656246991931052,-0.4844154655027562,-0.212905329194483,-0.25139195361197403,-0.48096358333129835,0.40658540332920495,-0.9431567259633389
26,-0.5281340677162305,-3.8923068398008698,0.09403139568704191,3.082828687414971,-0.3418722058247151,-0.9292779293452621,-0.4199526828590857,-0.6444332565171368,0.3003826391405983,-1.2331767290431699
27,-0.22509997766218104,-3.805741741453738,-0.2514242612532893,4.535042407933148,1.749906344861567,-0.22539449667504122,0.5836294680268413,-0.9722257525272535,1.1303992121010435,-0.37034501498441835
28,0.04858663867735583,0.019044336881304066,0.018347288347921528,0.06364858414457436,-0.1481512490518405,0.3217073207140353,-0.01717541039288988,-0.020012778482519956,-0.008802479108635889,0.007499289077513589
29,0.024984479289010847,0.009793080018217918,0.009434640020728666,0.03272971285161834,-0.07618312182815053,0.16543004641418463,-0.008832030717154755,-0.010291077199891124,-0.004526457539940932,0.003856324243455416
30,-0.10541968311096406,-4.16943635699881,0.11950376569626972,2.894771298167605,-1.2109787744266622,-0.17493191707394715,0.15619919069245952,-0.6359666512667503,0.5599276431554631,-1.0724251628449142
31,-0.3026036172010271,-4.538863529001843,0.23626585071125614,2.643543476056042,-0.15364652246388555,-0.7187078934468295,0.4809253642137798,-0.4245147471721756,0.8774204454302746,-0.552564633807282
32,-0.2513914159385391,-4.670434249131246,0.6419455770277287,2.69563201923524,-0.2108529648100632,-0.7188225446398668,0.4557135142508783,-0.06084479250274184,0.5545963501417712,-0.7049430216485685
33,-0.04490688033303953,-4.908906923351561,1.7801340415895774,2.6269288601933947,0.12369940444191126,0.03398645204763126,0.13674216001066658,0.4213786349241481,0.5773494468663919,-0.29148359302320076
34,0.2312188788739111,-5.2042534762101615,2.5527709868445614,2.3324044338749736,0.2544539501370609,0.2297989138059675,0.39012725273515353,1.0903948641301318,0.39768438517377797,-0.0726031520929088
35,0.160696895771997,0.06298780698096744,0.060682367902087656,0.21051322278611226,-0.48999985336436885,1.0640243736383255,-0.05680646385263145,-0.06619085957500492,-0.0291135815599373,0.024803372039293822
36,0.023804371319593308,0.009330517175063283,0.008989007604369001,0.03118376928697185,-0.07258471546696588,0.15761618269919203,-0.008414861733368518,-0.009804992135759165,-0.004312656461506048,0.0036741760017528703
37,-0.4762880647760416,-4.838320032414964,0.9033212918960413,2.769967814205444,-0.28538645659938133,-0.6755224833107683,0.57110011803597,0.2070103887628648,0.07123152371686473,-1.5066847504343983
38,-0.005997310268668802,-5.125274316031571,2.5421116991613575,2.6479269171107047,0.7906670637189172,-0.3123393367895186,-0.11133792987181138,1.1672910421933795,0.38603495998972265,-0.35308253823163194
39,-0.08599088049684593,-4.985292001002904,1.9131986954121398,2.7669445999492774,0.28647678873240795,-0.5351686955436104,0.26279313101637225,0.5428337504511355,0.3803936132343521,-0.6716269283960031
40,0.15061727680110923,-5.06781991348124,2.3023752035068417,2.7011275551327616,0.24959439427302713,0.11999031535906965,0.2204644944708182,1.0057848366609137,0.3776261042287685,-0.28293326232021687
41,1.1399615596319896,-5.307029296301613,4.061359001557858,1.73576898806199,0.6090185912690386,0.3667045381307545,0.5472817989724486,1.8813736444217584,1.122334013581794,1.1483682393459476
42,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229595,0.011936225499534847,-0.010169090367671076
43,0.022624263350176418,0.008867954331909109,0.008543375188010077,0.02963782572232269,-0.06898630910578087,0.14980231898419974,-0.007997692749582406,-0.00931890707162803,-0.004098855383071664,0.003492027760049813
44,-0.045195098640253874,-4.767083909310514,1.1572878928664825,2.8412666100120822,-0.14024788318455578,-0.6692805910985234,0.5777274331200263,0.18894553689997245,0.31249920904566725,-1.2706172456308678
45,-0.0022312691273784022,-4.645389218895732,1.379500240186619,2.7452223736817047,-0.1175292219141543,0.18890637072472333,0.17673839621964643,0.20642782332173873,0.33694890163378105,-1.1502333123785524
46,-0.055277719511520954,-4.713258721920922,1.4758370689996791,2.805980006820903,0.2000515466604836,-0.5583352822622152,0.2438352018183773,0.4476868607497704,0.2141369416370703,-1.0908313630972164
47,-0.1718701427789719,-4.51513911805014,1.7488648940454934,3.0558772259617397,0.45673215827867797,-0.5460270661083537,-0.36774894414778625,0.30026701609065715,0.2120371482791589,-1.401897893561618
48,0.024302053333253425,-4.121928775116115,1.1059628928406178,3.390450759280034,-0.0581182610563027,-0.8126026241444559,-0.20965364933047773,-0.29914456711330695,0.299945755198504,-1.7939259804851433
49,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229595,0.011936225499534847,-0.010169090367671076
50,0.020264047411341093,0.007942828645600607,0.007652110355290458,0.02654593859302766,-0.06178949638341192,0.13417459155421463,-0.0071633547820084634,-0.008346736943364678,-0.0036712532262022997,0.003127731276643291
51,-0.044189545247575845,-4.8923176317905925,1.0045434368908845,0.8977587468825623,-0.5921000778783256,-0.7660925663356217,0.4359446984506941,-0.6001114559756455,-0.4640153728604552,-1.0414820777525529
52,0.5703648602978575,-4.521996054242514,1.7797713557919446,2.811742671392907,0.1178777020158447,-0.6279242163194387,0.17072504461874266,0.5633151598534047,0.550261452975968,-0.8598718567028881
53,-0.0006252812648525323,-4.416701309589367,1.2909214829045794,3.1481737580294857,0.08680719852628017,0.0364831204413904,-0.1938463631034458,0.1019837015841021,0.2401085832442474,-1.5065711074018486
54,-0.10997269107358863,-4.1062520244077465,1.391312884431801,3.041990438803025,0.27124886607099324,-0.67352118049719,-0.5496956082989879,-0.3196014640036871,0.39135150118713763,-1.892569910298692
55,-0.10004297900050407,-4.371205937037893,1.1657904064301068,3.2780301013920905,0.1447446710532731,-0.7025154155164023,0.03674083893799801,-0.31425047052294763,0.23479641155898587,-1.856399217480566
56,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229595,0.011936225499534847,-0.010169090367671076
57,0.10405171323996813,0.04078479050955886,0.03929201191682594,0.13630793168301872,-0.31727634802751215,0.6889589153186844,-0.03678235263086742,-0.042858776496696935,-0.01885112979506977,0.016060256437551813
58,-0.4616146866302093,-4.128034590149506,0.714205594352535,2.7109519607609793,-0.789162786448018,0.8262823404680604,-0.5574522054815845,-1.1694589049647368,0.3375914895970185,-1.8406188458495591
59,-0.3835482420590169,-4.249164411759559,1.3662839234408217,3.473246238346758,0.17830321850032585,0.157187038839221,-0.5482113433520065,-0.21525793815196595,-0.055197143336762754,-2.0962456957176965
60,-0.2705128793971233,-4.446728762740175,2.2075072976820205,2.8606038455026184,0.1728452446724367,-0.6958173602553974,-0.9962392764987619,0.28327640764561185,-0.11352716896478626,-1.912059608072316
61,-0.6616347942188263,-4.439561721788836,1.5186643753843916,3.291320602757862,0.7463574189033843,-0.5168966481648197,-0.7146585807865866,-0.3359535460113722,-0.005358819592869865,-1.9845751033990433
62,-1.0522652343057906,-4.560103530413431,1.4333191373511638,3.1897571899553436,0.9993832964761596,-0.40489772837043725,-0.8930230351586187,-0.3765508721534062,0.03384270516411073,-1.9857976515347215
63,0.042686098830270205,0.016731522665533384,0.016119126266123544,0.055918866321335456,-0.13015921724591747,0.28263800213907264,-0.015089565473956254,-0.01758235316186228,-0.007733473716462619,0.006588547869000127
64,-0.06588383435611878,-0.02582425890466652,-0.024879056038964367,-0.08630794162625956,0.2008941679830568,-0.43623745964024047,0.023289981034425675,0.027137472738229595,0.011936225499534847,-0.010169090367671076
65,-0.802158459779125,-4.707978280229612,1.440675149711347,3.5509979298875334,0.5564322446507031,0.38817647620976237,-0.40610768449597967,-0.19893712512583223,-0.0070544522195609295,-1.553135133239782
66,-0.4221966269823542,-4.012691621786617,1.875279087762165,3.493775764543481,0.5392409554399734,-0.7487666875195158,-1.1350790728411124,-0.7981814853050333,0.397434144108223,-1.9727736486206355
67,-0.4217146825505472,-4.3408524179398515,1.6834610927011446,3.4460850714169644,0.3132959007317534,-0.03896330012881041,-0.6159138309265186,-0.4205513809077319,0.21662085571648138,-1.7616410852705358
