,0,1,2,3,4,5
0,-1.0196797481072064,-0.5649400449147132,-0.5721474082370542,-0.25267397730660035,0.0755499757120235,-0.2503486615045204
1,-1.0196801922920402,-0.5649400977135265,-0.572148256716024,-0.2526764016508681,0.07555263701786742,-0.2503492443170732
2,-1.0196838133193045,-0.5649402605188063,-0.5721469705216763,-0.25267342684458294,0.07555184975268421,-0.25034946342851944
3,-1.6162144532576381,14.632242298386737,-0.2769417610314835,-0.1121369439860242,0.5475117327148139,-0.05249857486353464
4,1.4343040876999067,-0.701412593111242,1.5539678246738589,3.7235813538311633,4.898186450044783,-2.3765109796317847
5,-0.9501774633598761,-0.693317563683111,8.275960317787444,-4.103225242500439,-0.5455278510652741,0.10298081407984039
6,-1.019681892833213,-0.5649401804971786,-0.5721478466866534,-0.2526755423141139,0.07555279893526552,-0.25034945437726636
7,-1.0196814646239944,-0.564940171889476,-0.5721483249730863,-0.2526767982484449,0.07555378600236341,-0.2503496086767657
8,-1.0196861440098048,-0.564940388763621,-0.5721468616957707,-0.252673505168404,0.07555331361718233,-0.2503500016829943
9,-1.0196836711092552,-0.564940253236373,-0.5721469939713342,-0.2526734685943732,0.07555180636675525,-0.25034943983033325
10,-1.019683797821398,-0.5649403044345247,-0.5721483431887211,-0.2526772291714112,0.07555560006679936,-0.2503502178163391
11,-1.0196795299631596,-0.5649400639210004,-0.5721483690543386,-0.25267660495771793,0.0755524439849536,-0.25034913628999483
12,-1.0125605995763245,-0.5753412247674811,-0.5546478809320342,-0.2251650365070892,0.07316391199226804,-0.25668829842010643
13,-1.0196743656532041,-0.5649397783416524,-0.5721485672689255,-0.2526763122927908,0.07554908249297788,-0.25034791983558313
14,-1.005817020726301,-0.5851949949338254,-0.5380684986568156,-0.19910163112855936,0.07090167506823278,-0.2626940079369232
15,22.500388233452167,0.3720527482460475,-1.693774356510433,-1.8665689594481143,-2.0760396294161456,1.2194645538463893
16,-1.616212443514622,14.632242401556061,-0.2769420822945832,-0.11213750691888658,0.547511093755881,-0.05249823636470842
17,-0.9025283424574563,-0.7628376477960555,8.39293132980153,-3.919338029872423,-0.5615259489627791,0.0606218507355088
18,-1.0129191384964422,-0.5747929868870764,-0.5555721603945074,-0.2266192552943739,0.07328619322937827,-0.2563522825122713
19,-1.0129217547540987,-0.5747931241376122,-0.5555718325012414,-0.22661877306651934,0.07328727278440464,-0.2563527731044222
20,-1.0196656695260684,-0.5649393433274377,-0.5721503064623945,-0.2526797155343937,0.07554727436059828,-0.2503466480259283
21,-1.0196842519072267,-0.564940328869937,-0.5721483050822012,-0.25267719781990744,0.07555583919416194,-0.2503503133926839
22,-1.019668459251709,-0.5649394618416114,-0.5721491037960664,-0.25267683665001833,0.07554608734548914,-0.2503466998057486
23,-1.0130219685425745,-0.5746565664166883,-0.5557999446857798,-0.22697585421963629,0.07331773556671153,-0.2562698512494739
24,-1.0196708516700903,-0.5649396015440389,-0.5721492388899863,-0.25267760121864524,0.07554826652741066,-0.2503473887151818
25,-1.0044998520641988,-0.587110707906092,-0.534845855082398,-0.19403590099505774,0.07046040564919545,-0.2638608872142658
26,-1.0196736797876893,-0.564939735447725,-0.5721484412408777,-0.25267585130543657,0.07554821865845453,-0.2503476741411184
27,-1.0196764000681904,-0.564939872714179,-0.5721479335464362,-0.2526748876008217,0.07554888400299666,-0.2503480920853455
28,-1.0196745916873302,-0.5649397657278908,-0.5721477888387178,-0.2526741916226439,0.07554712007600624,-0.2503475478259011
29,-1.6162149234749732,14.632242271222177,-0.2769417786180117,-0.11213706968672435,0.5475121366440697,-0.05249870533530658
30,-1.0123599922892599,-0.5756142505303615,-0.5541892191359514,-0.2244440887964729,0.07309617030644086,-0.2568527493749507
31,-1.0123580038819489,-0.5756141786062395,-0.5541904610501308,-0.22444720705040355,0.073098070635889,-0.25685292498283085
32,-1.0124527256937812,-0.575477359048224,-0.5544200671590194,-0.22480753376102922,0.07312847544107684,-0.25676941840939926
33,-1.0196681887341035,-0.5649394787740717,-0.5721500916402746,-0.25267953078121025,0.07554859021777234,-0.25034717611027507
34,-0.9167896547788138,-0.7709561946732459,-0.1794450672179838,0.8860528644563507,2.754208821201456,7.204384338388818
35,-1.0196751238643165,-0.564939825134114,-0.5721486870860467,-0.2526767683043309,0.07554998437367218,-0.25034818075041493
36,-0.9571104386912921,-0.6831898327306106,8.258931499645048,-4.129982194290014,-0.5432316346675763,0.1091589501702124
37,-1.0196905506577623,-0.5649406134576401,-0.5721461106773047,-0.252672142314702,0.07555458752085416,-0.25035071826268196
38,-1.0132151569889936,-0.5743831368232348,-0.5562590879738143,-0.227696927294642,0.07338118783981365,-0.2561037615428167
39,1.4272742126901217,-0.6911483098339086,1.536704985198729,3.6964514812340594,4.900526819208612,-2.3702523355594463
40,-1.013311845507148,-0.574246468638774,-0.5564899246013881,-0.2280609856566315,0.07341645230974433,-0.2560214398073778
41,-1.0014054286822345,-0.591626863904844,-0.5272484789880142,-0.18209376260530832,0.069424944413958,-0.2666134084203857
42,-1.0133085389570204,-0.5742462623251504,-0.556489332470075,-0.2280588052327384,0.07341232938461181,-0.2560202636877367
43,-0.9445438700725735,-0.7015280365640524,8.289783018790853,-4.0814853105953866,-0.5474415413147965,0.09798325474380895
44,-1.0196794934608913,-0.5649400358194189,-0.5721475710353935,-0.2526743873560477,0.07555022960116121,-0.2503486860951731
45,-1.0196792183635421,-0.564939996868035,-0.5721468539422393,-0.25267235476607686,0.07554805623128276,-0.25034821928291195
46,-1.0196582062106108,-0.5649389934139436,-0.5721525174685504,-0.25268462746444703,0.07554769123605899,-0.25034595334650034
47,-0.9271182657733248,-0.755903043281497,-0.2047671351561554,0.8462504570612467,2.757663939960757,7.213557240398548
48,-1.0130348557780169,-0.5746572309420239,-0.5557979755185141,-0.22697249738866637,0.0733220828241952,-0.2562720721973545
49,-1.0197024578931086,-0.5649411966754495,-0.5721433478930528,-0.25266642572378334,0.07555601856673512,-0.250352249112154
50,-1.0196834309958918,-0.5649401359857502,-0.5721438166961199,-0.25266462276000595,0.07554291717023366,-0.2503476228571799
51,-1.019686501593913,-0.5649402978103004,-0.5721434545842304,-0.252664119700429,0.0755442463841894,-0.2503482111736534
52,-1.0051583882284634,-0.5861528984626365,-0.5364587017480875,-0.19657298540694282,0.07068518357293688,-0.26327827776249807
53,-1.0196943851962514,-0.564940848290721,-0.5721466616970701,-0.25267429508377964,0.07555899713087662,-0.2503520072526823
54,-1.0058239540292595,-0.5851954216912365,-0.5380695610550572,-0.1991057070328034,0.07090982954465383,-0.26269637514985406
55,1.4272690687358507,-0.6911485961241249,1.5367051262330367,3.696451033199134,4.90053032219455,-2.370253578399751
56,-1.0128352380867192,-0.574930348835246,-0.5553404222792796,-0.2262547836190144,0.0732581274181022,-0.2564373896543142
57,-1.0196840329531383,-0.5649403541905862,-0.5721494604943044,-0.2526803650908797,0.07555884053943186,-0.25035089556333295
58,-1.0196844533841953,-0.5649403090747176,-0.5721473490820428,-0.2526745809457644,0.07555337156430376,-0.25034983698202234
59,-1.0196888343107378,-0.5649405146356486,-0.5721460564638782,-0.2526717122932723,0.07555314128738873,-0.2503502476478132
